pl_name,pl_hostname,pl_letter,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,dec_str,rapl_name,st_raerr,decpl_name,st_decerr,st_posn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,pl_nnotes,rowupdate,pl_facility,pl_eqt,planet_status,mass,mass_error_min,mass_error_max,mass_sini,mass_sini_error_min,mass_sini_error_max,radius,radius_error_min,radius_error_max,orbital_period,orbital_period_error_min,orbital_period_error_max,semi_major_axis,semi_major_axis_error_min,semi_major_axis_error_max,eccentricity,eccentricity_error_min,eccentricity_error_max,inclination,inclination_error_min,inclination_error_max,angular_distance,discovered,updated,omega,omega_error_min,omega_error_max,tperi,tperi_error_min,tperi_error_max,tconj,tconj_error_min,tconj_error_max,tzero_tr,tzero_tr_error_min,tzero_tr_error_max,tzero_tr_sec,tzero_tr_sec_error_min,tzero_tr_sec_error_max,lambda_angle,lambda_angle_error_min,lambda_angle_error_max,impact_parameter,impact_parameter_error_min,impact_parameter_error_max,tzero_vr,tzero_vr_error_min,tzero_vr_error_max,k,k_error_min,k_error_max,temp_calculated,temp_calculated_error_min,temp_calculated_error_max,temp_measured,hot_point_lon,geometric_albedo,geometric_albedo_error_min,geometric_albedo_error_max,log_g,publication,detection_type,mass_detection_type,radius_detection_type,alternate_names,molecules,star_name,rapl_name,decpl_name,mag_v,mag_i,mag_j,mag_h,mag_k,star_distance,star_distance_error_min,star_distance_error_max,star_metallicity,star_metallicity_error_min,star_metallicity_error_max,star_mass,star_mass_error_min,star_mass_error_max,star_radius,star_radius_error_min,star_radius_error_max,star_sp_type,star_age,star_age_error_min,star_age_error_max,star_teff,star_teff_error_min,star_teff_error_max,star_detected_disc,star_magnetic_field,star_alternate_names
WASP-151 b,WASP-151,b,Transit,0,1,4.533471,4e-06,-4e-06,0.0,1,0.055,0.001,-0.001,0.0,1,0.003,,,1.0,1,89.2,0.6,-0.6,0.0,1,0.31,0.04,-0.03,0.0,1,Mass,1.13,0.03,-0.03,0.0,1,0.29,0.04,-0.03,0.0,1,0,0,1,23h16m15.23s,+00d18m24.3s,349.063446,0.0,0.306743,0.0,1,458.91,10.02,-10.02,0.0,1,12.795,0.01,0.0,V (Johnson),12.628,,0.0,5871.0,57.0,-57.0,0.0,2,1.08,0.08,-0.08,0.0,1,1.14,0.03,-0.03,0.0,2,0,2017-10-26,SuperWASP-South,1290.0,Confirmed,0.31,0.03,0.04,,,,1.13,0.03,0.03,4.533471,4e-06,4e-06,0.055,0.001,0.001,0.0,0.0,0.003,89.2,0.6,0.6,,2017.0,2017-11-06,310.0,30.0,120.0,,,,,,,2457741.0081,0.0002,0.0001,,,,,,,,,,,,,37.0,3.0,4.0,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-151,349.06341667199996,0.306805567,12.9,,,,,480.0,75.0,75.0,0.1,0.1,0.1,1.077,0.081,0.081,1.14,0.03,0.03,G1,5.1,1.3,1.3,5871.0,57.0,57.0,,,"K2-134, EPIC 246441449, 2MASS J23161522+0018242"
WASP-153 b,WASP-153,b,Transit,0,1,3.332609,2e-06,-2e-06,0.0,1,0.048,0.001,-0.001,0.0,1,0.009000000000000001,,,1.0,1,84.1,0.7,-0.7,0.0,1,0.39,0.02,-0.02,0.0,1,Mass,1.55,0.1,-0.08,0.0,1,0.15,0.03,-0.03,0.0,1,0,0,0,18h37m02.97s,+40d01m07.4s,279.26239,0.0,40.018723,0.0,1,430.0,35.0,-35.0,0.0,2,12.8,,0.0,V (Johnson),12.497,,0.0,5914.0,64.0,-64.0,0.0,2,1.34,0.09,-0.09,0.0,1,1.73,0.1,-0.09,0.0,2,0,2017-10-26,SuperWASP,1700.0,Confirmed,0.39,0.02,0.02,,,,1.55,0.08,0.1,3.3326089999999997,2e-06,2e-06,0.048,0.001,0.001,0.0,0.0,0.009000000000000001,84.1,0.7,0.7,,2017.0,2017-11-06,,,,,,,,,,2453142.542,0.003,0.003,,,,,,,,,,,,,44.0,2.0,2.0,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-153,279.262375001,40.0187222242,12.8,,,,,430.0,35.0,35.0,0.34,0.11,0.11,1.3359999999999999,0.086,0.086,1.73,0.09,0.1,G0,4.0,0.8,0.8,5914.0,64.0,64.0,,,
WASP-156 b,WASP-156,b,Transit,0,1,3.836169,3e-06,-3e-06,0.0,1,0.0453,0.0009,-0.0009,0.0,1,0.006999999999999999,,,1.0,1,89.1,0.6,-0.9,0.0,1,0.128,0.01,-0.009000000000000001,0.0,1,Mass,0.51,0.02,-0.02,0.0,1,1.3,0.1,-0.1,0.0,1,0,0,0,02h11m07.61s,+02d25m04.8s,32.781708,0.0,2.418,0.0,1,140.0,25.0,-25.0,0.0,2,11.6,,0.0,V (Johnson),11.323,,0.0,4910.0,61.0,-61.0,0.0,2,0.84,0.05,-0.05,0.0,1,0.76,0.03,-0.03,0.0,2,0,2017-10-26,SuperWASP,970.0,Confirmed,0.128,0.009000000000000001,0.01,,,,0.51,0.02,0.02,3.8361690000000004,3e-06,3e-06,0.0453,0.0009,0.0009,0.0,0.0,0.006999999999999999,89.1,0.9,0.6,,2017.0,2017-11-06,,,,,,,,,,2454677.707,0.002,0.002,,,,,,,,,,,,,19.0,1.0,1.0,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,WASP-156,32.7817083359,2.4180000094,11.6,,,,,140.0,25.0,25.0,0.24,0.12,0.12,0.8420000000000001,0.052000000000000005,0.052000000000000005,0.76,0.03,0.03,K3,6.4,4.0,4.0,4910.0,61.0,61.0,,,
HD 40956 b,HD 40956,b,Radial Velocity,0,1,578.6,3.3,-3.3,0.0,1,1.4,0.1,-0.1,0.0,1,0.24,0.05,-0.05,0.0,1,,,,0.0,0,2.7,0.6,-0.6,0.0,1,Msini,,,,0.0,0,,,,0.0,0,0,0,0,06h06m39.16s,+63d27m13.8s,91.663147,1e-06,63.453838,1e-06,2,116.99,0.42,-0.42,0.0,3,6.422999999999999,0.01,0.0,V (Johnson),6.134,,0.0,4869.0,28.0,-28.0,0.0,2,2.0,0.08,-0.08,0.0,1,8.56,0.33,-0.33,0.0,2,0,2017-11-30,Multiple Observatories,,Confirmed,,,,2.7,0.6,0.6,,,,578.6,3.3,3.3,1.4,0.1,0.1,0.24,0.05,0.05,,,,,2017.0,2017-11-17,338.62,7.7,7.7,2455341.88,11.0,11.0,,,,,,,,,,,,,,,,,,,68.0,2.0,2.0,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,HD 40956,91.662500013,63.453888901000006,6.6,,,,,118.0,8.0,8.0,0.14,0.05,0.05,2.0,1.94,1.94,8.56,0.33,0.33,K0,1.35,0.18,0.18,4869.0,28.0,28.0,,,
HD 111591 b,HD 111591,b,Radial Velocity,0,1,1056.4,14.3,-14.3,0.0,1,2.5,0.1,-0.1,0.0,1,0.26,0.1,-0.1,0.0,1,,,,0.0,0,4.4,0.4,-0.4,0.0,1,Msini,,,,0.0,0,,,,0.0,0,0,0,0,12h50m17.30s,+22d51m48.3s,192.572067,2e-06,22.863407,2e-06,1,114.54,0.7,-0.7,0.0,3,6.4270000000000005,0.01,0.0,V (Johnson),6.146,,0.0,4884.0,30.0,-30.0,0.0,2,1.94,0.07,-0.07,0.0,1,8.03,0.49,-0.49,0.0,2,0,2017-11-30,Multiple Observatories,,Confirmed,,,,4.4,0.4,0.4,,,,1056.4,14.3,14.3,2.5,0.1,0.1,0.26,0.1,0.1,,,,,2017.0,2017-11-17,78.72,12.0,12.0,2455602.4,31.0,31.0,,,,,,,,,,,,,,,,,,,59.0,3.0,3.0,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,HD 111591,192.57083333900002,22.863333361,6.6,,,,,108.0,5.0,5.0,0.07,0.04,0.04,1.94,0.07,0.07,8.03,0.49,0.49,K0III,1.41,0.14,0.14,4884.0,30.0,30.0,,,
HD 113996 b,HD 113996,b,Radial Velocity,0,1,610.2,3.8,-3.8,0.0,1,1.6,0.1,-0.1,0.0,1,0.28,0.12,-0.12,0.0,1,,,,0.0,0,6.3,1.0,-1.0,0.0,1,Msini,,,,0.0,0,,,,0.0,0,0,0,0,13h07m10.73s,+27d37m29.1s,196.794708,2e-06,27.624741,1e-06,2,116.34,5.06,-5.06,0.0,4,4.82,,0.0,V (Johnson),4.145,,0.0,4181.0,40.0,-40.0,0.0,2,1.49,0.18,-0.18,0.0,1,25.11,1.2,-1.2,0.0,2,0,2017-11-30,Bohyunsan Optical Astronomical Observatory,,Confirmed,,,,6.3,1.0,1.0,,,,610.2,3.8,3.8,1.6,0.1,0.1,0.28,0.12,0.12,,,,,2017.0,2017-11-17,92.06,17.25,17.25,2455602.4,24.0,24.0,,,,,,,,,,,,,,,,,,,120.0,9.0,9.0,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,HD 113996,196.795833337,27.624722241,4.9,,,,,102.0,2.5,2.5,0.13,0.08,0.08,1.49,0.18,0.18,25.11,1.2,1.2,K5III,3.24,1.2,1.2,4181.0,40.0,40.0,,,
OGLE-2016-BLG-1190L b,OGLE-2016-BLG-1190L,b,Microlensing,0,1,1224.0,1896.0,-300.0,0.0,1,2.17,1.87,-0.38,0.0,1,,,,0.0,0,41.2,11.95,-10.29,0.0,1,13.38,0.88,-0.82,0.0,1,Mass,,,,0.0,0,,,,0.0,0,0,0,0,17h58m52.30s,-27d36m48.8s,269.717926,0.0,-27.613556,0.0,1,6770.0,80.0,-90.0,0.0,1,,,,,,,,,,,0.0,0,0.88,0.06,-0.05,0.0,1,,,,0.0,0,1,2017-11-30,OGLE,,Confirmed,13.38,0.82,0.88,,,,,,,1223.6,300.0,1896.0,2.17,0.38,1.87,0.42,0.23,0.13,41.2,10.3,12.0,,2017.0,2017-10-30,,,,2456989.8,434.0,423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2016-BLG-1190L,269.720833351,-27.613611134,,,,,,6770.0,90.0,90.0,,,,0.88,0.06,0.06,,,,,,,,,,,,,
K2-181 b,K2-181,b,Transit,0,1,6.894256,0.000704,-0.000722,0.0,2,0.0706,0.001,-0.001,0.0,1,,,,0.0,0,,,,0.0,1,,,,0.0,0,,0.253,0.018000000000000002,-0.018000000000000002,0.0,2,,,,0.0,0,0,0,1,08h30m12.97s,+10d54m37.1s,127.554031,0.0,10.910294,0.0,1,364.82,5.36,-5.36,0.0,2,12.749,0.03,0.0,V (Johnson),12.562,,0.0,5608.0,91.0,-91.0,0.0,3,0.99,0.04,-0.04,0.0,2,1.07,0.02,-0.02,0.0,3,0,2018-10-26,K2,962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-182 b,K2-182,b,Transit,0,1,4.736837,7.900000000000001e-05,-8.1e-05,0.0,2,0.0529,0.0003,-0.0003,0.0,1,,,,0.0,0,,,,0.0,1,,,,0.0,0,,0.246,0.006,-0.006,0.0,2,,,,0.0,0,0,0,1,08h40m43.28s,+10d58m58.6s,130.180328,0.0,10.982941,0.0,1,155.9,1.19,-1.19,0.0,2,11.997,0.06,0.0,V (Johnson),11.72,,0.0,5165.0,50.0,-50.0,0.0,3,0.88,0.02,-0.02,0.0,2,0.8,0.01,-0.01,0.0,3,0,2018-10-26,K2,885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-183 b,K2-183,b,Transit,0,3,0.469269,2.6e-05,-2.4e-05,0.0,1,,,,,0,,,,,0,25.034,56.232,-9.95,0.0,1,,,,,0,,0.232,2.276,-0.124,0.0,1,,,,,0,0,0,1,08h20m01.72s,+14d01m10.1s,125.007156,0.0,14.019460999999998,0.0,1,331.77,4.15,-4.15,0.0,2,12.845999999999998,0.07,0.0,V (Johnson),12.67,,0.0,5519.0,88.0,-88.0,0.0,3,0.93,0.04,-0.04,0.0,2,0.97,0.02,-0.02,0.0,3,0,2018-02-15,K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-183 c,K2-183,c,Transit,0,3,10.792635,0.001175,-0.0010539999999999998,0.0,2,0.0932,0.0012,-0.0012,0.0,1,,,,0.0,0,,,,0.0,1,,,,0.0,0,,0.256,0.019,-0.019,0.0,2,,,,0.0,0,0,0,1,08h20m01.72s,+14d01m10.1s,125.007156,0.0,14.019460999999998,0.0,1,331.77,4.15,-4.15,0.0,2,12.845999999999998,0.07,0.0,V (Johnson),12.67,,0.0,5519.0,88.0,-88.0,0.0,3,0.93,0.04,-0.04,0.0,2,0.97,0.02,-0.02,0.0,3,0,2018-10-26,K2,787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-183 d,K2-183,d,Transit,0,3,22.631964,0.004371,-0.003094,0.0,2,0.1527,0.002,-0.002,0.0,1,,,,0.0,0,,,,0.0,1,,,,0.0,0,,0.255,0.024,-0.024,0.0,2,,,,0.0,0,0,0,1,08h20m01.72s,+14d01m10.1s,125.007156,0.0,14.019460999999998,0.0,1,331.77,4.15,-4.15,0.0,2,12.845999999999998,0.07,0.0,V (Johnson),12.67,,0.0,5519.0,88.0,-88.0,0.0,3,0.93,0.04,-0.04,0.0,2,0.97,0.02,-0.02,0.0,3,0,2018-10-26,K2,615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-184 b,K2-184,b,Transit,0,1,16.995731,0.001288,-0.00129,0.0,2,0.1229,0.0009,-0.0009,0.0,1,,,,0.0,0,,,,0.0,1,,,,0.0,0,,0.138,0.008,-0.008,0.0,2,,,,0.0,0,0,0,1,08h36m33.63s,+14d27m43.0s,129.140106,0.0,14.461935999999998,0.0,1,75.79,0.33,-0.33,0.0,2,10.345,0.053,0.0,V (Johnson),10.13,,0.0,5220.0,66.0,-66.0,0.0,3,0.86,0.02,-0.02,0.0,2,0.78,0.01,-0.01,0.0,3,0,2018-10-26,K2,580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-185 b,K2-185,b,Transit,0,1,10.616646,0.001632,-0.001801,0.0,1,,,,,0,,,,,0,88.932,0.7709999999999999,-1.862,0.0,1,,,,,0,,0.117,0.02,-0.01,0.0,1,,,,,0,0,0,1,08h41m02.32s,+14d41m25.2s,130.259659,0.0,14.690320000000002,0.0,1,270.41,3.28,-3.28,0.0,1,12.215,0.04,0.0,V (Johnson),12.064,,0.0,5722.0,50.0,-50.0,0.0,2,0.98,0.03,-0.03,0.0,1,0.91,0.04,-0.03,0.0,2,0,2018-02-15,K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-186 b,K2-186,b,Transit,0,1,41.474219,0.003288,-0.004316,0.0,1,,,,,0,,,,,0,89.524,0.334,-0.5920000000000001,0.0,1,,,,,0,,0.28300000000000003,0.024,-0.015,0.0,1,,,,,0,0,0,1,09h01m20.39s,+18d49m31.6s,135.334976,0.0,18.825455,0.0,1,333.84,5.42,-5.42,0.0,1,12.307,0.02,0.0,V (Johnson),12.171,,0.0,5784.0,50.0,-50.0,0.0,2,1.02,0.02,-0.03,0.0,1,0.98,0.08,-0.04,0.0,2,0,2018-02-15,K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-187 b,K2-187,b,Transit,0,4,0.7739199999999999,9.5e-05,-9.2e-05,0.0,2,0.0164,0.0002,-0.0002,0.0,1,,,,0.0,0,,,,0.0,1,,,,0.0,0,,0.116,0.012,-0.012,0.0,2,,,,0.0,0,0,0,1,08h50m05.67s,+23d11m33.4s,132.523605,0.0,23.1926,0.0,1,333.51,5.51,-5.51,0.0,2,13.081,0.03,0.0,V (Johnson),12.867,,0.0,5484.0,81.0,-81.0,0.0,3,0.98,0.04,-0.04,0.0,2,0.92,0.02,-0.02,0.0,3,0,2018-10-26,K2,1815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-187 c,K2-187,c,Transit,0,4,2.872042,0.000424,-0.00042,0.0,2,0.0392,0.0005,-0.0005,0.0,1,,,,0.0,0,,,,0.0,1,,,,0.0,0,,0.161,0.012,-0.012,0.0,2,,,,0.0,0,0,0,1,08h50m05.67s,+23d11m33.4s,132.523605,0.0,23.1926,0.0,1,333.51,5.51,-5.51,0.0,2,13.081,0.03,0.0,V (Johnson),12.867,,0.0,5484.0,81.0,-81.0,0.0,3,0.98,0.04,-0.04,0.0,2,0.92,0.02,-0.02,0.0,3,0,2018-10-26,K2,1173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-187 d,K2-187,d,Transit,0,4,7.149210000000001,0.000776,-0.000788,0.0,2,0.07200000000000001,0.0009,-0.0009,0.0,1,,,,0.0,0,,,,0.0,1,,,,0.0,0,,0.28300000000000003,0.016,-0.016,0.0,2,,,,0.0,0,0,0,1,08h50m05.67s,+23d11m33.4s,132.523605,0.0,23.1926,0.0,1,333.51,5.51,-5.51,0.0,2,13.081,0.03,0.0,V (Johnson),12.867,,0.0,5484.0,81.0,-81.0,0.0,3,0.98,0.04,-0.04,0.0,2,0.92,0.02,-0.02,0.0,3,0,2018-10-26,K2,865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-136 b,K2-136,b,Transit,0,3,7.975292,0.000833,-0.0007700000000000001,0.0,2,,,,0.0,0,0.1,0.19,-0.07,0.0,2,89.3,0.5,-0.7,0.0,2,,,,0.0,0,,0.08800000000000001,0.005,-0.004,0.0,2,,,,0.0,0,0,0,1,04h29m38.99s,+22d52m57.8s,67.41246,0.0,22.882721,0.0,1,59.35,0.19,-0.19,0.0,2,10.9,0.1,0.0,Kepler-band,10.855,,0.0,4499.0,50.0,-50.0,0.0,4,0.74,0.02,-0.02,0.0,3,0.66,0.02,-0.02,0.0,4,1,2017-11-09,K2,553.0,Confirmed,,,,,,,0.08800000000000001,0.0036,0.0054,7.975292,0.0007700000000000001,0.0008300000000000001,,,,0.1,0.07,0.19,89.3,0.7,0.5,,2017.0,2019-12-13,12.0,70.0,145.0,,,,,,,2457817.7563099996,0.0049,0.0047,,,,,,,0.27,0.19,0.28,,,,,,,553.0,27.0,17.0,,,,,,,Published in a refereed paper,Primary Transit,,Primary Transit,"K2-136 b, EPIC 247589423 b, LP 358-348 b",,K2-136 A,67.412500013,22.882777808,11.2,,,,,59.4,2.8,2.8,0.15,0.03,0.03,0.74,0.02,0.02,0.66,0.02,0.02,K5.5,,,,4499.0,50.0,50.0,,,"K2-136, EPIC 247589423, LP 358-348"
